Ocupacion,Years_Trabajados,Tipo_Trabajo,Ingresos_Mensuales,Tipo_Contrato,Idioma_Casa,Lee_Escribe,Asiste_Asistio,Titulo_Alcanzado,Indice_pobreza,Condicion_pobreza
9,8,2,2240000,3,2,1,1,,3,0
7,7,2,800000,4,2,1,1,,3,0
5,0,2,800000,4,2,1,1,,2,1
9,7,6,400000,4,1,1,1,,2,1
5,1,2,900000,4,2,1,1,1,3,0
7,10,2,900000,4,1,1,1,,2,1
9,4,2,2500000,3,1,1,1,,3,0
5,1,2,2850000,1,2,1,1,,2,1
4,0,2,2600000,3,2,1,1,14,3,0
9,5,2,1760000,4,2,1,1,,3,0
8,9,2,3000000,3,1,1,1,,3,0
8,1,2,3600000,1,1,1,1,,3,0
1,28,1,5800000,1,1,1,1,1,3,0
2,3,1,5200000,1,1,1,1,1,3,0
4,18,2,5000000,1,1,1,1,,3,0
5,11,2,2500000,1,3,1,1,,3,0
4,5,2,3740000,1,3,1,1,1,3,0
7,20,2,1720000,4,1,1,1,,2,1
9,3,6,500000,4,1,1,1,,1,1
9,6,2,1750000,4,1,1,1,,3,0
9,5,6,480000,4,1,1,1,5,3,0
2,15,1,2230000,1,1,1,1,3,3,0
9,17,6,600000,4,1,1,1,,3,0
5,0,2,3000000,4,1,1,1,,3,0
2,4,1,1900000,1,1,1,1,1,3,0
9,1,2,1680000,4,1,2,1,,2,1
9,4,2,1500000,4,1,1,1,,3,0
1,20,1,6000000,1,1,1,1,3,3,0
2,23,1,5000000,1,1,1,1,3,3,0
2,22,1,3600000,1,1,1,1,1,3,0
7,5,2,3600000,4,1,1,1,,3,0
7,5,2,3120000,4,1,1,1,14,3,0
6,18,2,4000000,4,4,1,1,,3,0
6,8,2,1800000,4,1,1,1,,3,0
4,0,2,2500000,3,1,1,1,,2,1
8,18,2,2000000,1,2,1,1,,3,0
6,5,2,100000,4,1,1,1,,2,1
9,15,6,400000,4,2,1,1,,3,0
5,2,2,0,4,1,1,1,,3,0
9,0,2,2000000,4,1,1,1,,3,0
9,1,6,240000,4,1,1,1,,2,1
9,29,6,700000,4,1,1,1,,2,1
9,5,6,780000,4,1,1,1,,2,1
5,6,6,600000,4,2,1,1,1,3,0
4,11,1,2700000,1,1,1,1,,3,0
3,6,2,2000000,4,3,1,1,3,3,0
5,9,2,4200000,1,3,1,1,1,3,0
8,8,2,3000000,4,2,1,1,,3,0
2,10,1,5000000,1,2,1,1,9,3,0
5,1,2,1100000,4,3,1,1,,2,1
2,16,1,4500000,1,2,1,1,1,3,0
5,1,2,2500000,3,2,1,1,,3,0
9,29,6,800000,4,3,1,1,,2,1
3,11,2,2000000,4,1,1,1,,3,0
6,0,2,2500000,4,1,1,1,,3,0
9,19,2,2900000,1,1,1,1,,3,0
9,0,2,2350000,4,1,1,1,,3,0
7,0,2,2000000,4,1,1,1,,2,1
9,8,2,2000000,4,1,1,1,,3,0
7,29,2,2150000,4,1,1,1,,2,1
9,17,2,2500000,3,2,1,1,,3,0
6,5,2,2250000,1,1,2,1,,3,0
2,17,1,2500000,1,1,1,1,1,3,0
9,2,2,1600000,4,1,1,1,,3,0
6,0,2,2000000,4,1,1,1,,3,0
2,24,1,5200000,1,2,1,1,11,3,0
5,3,1,2900000,1,2,1,1,6,3,0
7,10,2,1920000,4,1,1,1,7,3,0
9,2,2,1600000,4,1,1,1,,3,0
9,5,2,1600000,4,1,1,1,,3,0
9,3,2,1800000,4,1,1,1,,3,0
9,15,2,2400000,4,2,1,1,,3,0
2,15,1,3000000,1,1,1,1,1,3,0
2,5,1,5000000,1,2,1,1,1,3,0
2,15,1,6500000,1,2,1,1,1,3,0
3,1,1,1000000,3,1,1,1,,2,1
1,5,2,3000000,4,3,1,1,14,3,0
5,1,2,800000,4,3,1,1,,3,0
2,20,1,6500000,1,3,1,1,1,3,0
2,30,1,6000000,1,1,1,1,3,3,0
9,0,2,1600000,4,1,1,1,,3,0
4,2,1,1000000,3,1,1,1,,3,0
9,21,2,3000000,3,4,1,1,,3,0
8,6,2,4000000,3,2,1,1,,3,0
8,16,2,6000000,4,4,2,1,,3,0
9,30,2,2000000,4,1,1,1,,3,0
9,30,6,600000,4,1,1,1,,3,0
8,15,2,4000000,2,2,1,1,,3,0
9,5,2,2000000,4,1,2,1,,2,1
8,2,2,2600000,3,1,1,1,,3,0
5,15,1,4600000,1,1,1,1,6,3,0
2,24,1,2800000,1,3,1,1,3,3,0
9,0,6,280000,4,1,1,1,,2,1
7,0,2,1400000,4,1,1,1,,3,0
9,2,2,1800000,4,1,1,1,,3,0
9,4,6,800000,4,2,1,1,,1,1
2,12,2,4000000,3,1,1,1,1,3,0
7,24,2,5500000,3,2,1,1,,3,0
9,20,6,2100000,4,1,1,1,,3,0
8,3,2,2200000,3,2,1,1,,3,0
7,2,2,3200000,4,3,1,1,,3,0
5,0,2,2560000,3,3,1,1,,3,0
8,5,2,3000000,4,1,1,1,,3,0
7,0,2,3000000,3,1,1,1,,3,0
9,3,2,2500000,3,2,1,1,,3,0
7,8,2,2600000,4,2,1,1,,3,0
3,5,2,2800000,1,3,1,1,1,3,0
4,1,1,2000000,3,3,1,1,14,3,0
5,2,2,2500000,1,2,1,1,,3,0
3,3,2,2800000,3,1,1,1,,3,0
7,10,2,4000000,4,2,1,1,,3,0
3,4,2,4000000,1,1,1,1,,3,0
8,4,2,4800000,1,1,1,1,,3,0
9,0,2,2600000,4,1,1,1,,3,0
7,6,2,2000000,4,1,1,1,,3,0
9,0,2,2200000,4,1,1,1,,3,0
5,4,2,3500000,1,2,1,1,1,3,0
7,31,2,2800000,4,1,1,1,,3,0
7,0,2,2400000,4,3,1,1,,3,0
5,0,2,1000000,4,3,1,1,,3,0
4,3,2,2000000,3,2,1,1,1,3,0
7,15,2,3000000,4,2,1,1,,3,0
9,25,6,1040000,4,1,1,1,,3,0
7,1,2,2340000,4,1,1,1,,3,0
7,23,2,3200000,4,1,1,1,,3,0
9,2,2,1600000,3,1,1,1,,3,0
7,28,2,2500000,4,1,1,1,,3,0
9,0,2,800000,4,1,1,1,,3,0
5,0,2,3500000,3,1,1,1,1,3,0
8,10,2,8000000,1,4,1,1,,3,0
6,10,2,4000000,4,4,1,1,,3,0
5,1,2,4000000,3,4,1,1,,3,0
3,2,2,8000000,4,4,1,1,,3,0
3,4,2,3000000,4,4,1,1,,3,0
9,2,6,2400000,4,4,1,1,,3,0
9,1,6,2400000,4,4,1,1,,3,0
8,13,2,5000000,4,4,1,1,,3,0
9,7,2,3500000,1,1,1,1,,3,0
9,5,2,3500000,3,1,1,1,,3,0
9,0,2,3000000,4,1,1,1,,3,0
6,12,2,6000000,4,4,1,1,,3,0
8,10,2,2500000,1,2,1,1,,2,1
3,1,2,800000,4,1,1,1,1,3,0
8,3,2,2500000,1,1,1,1,,3,0
5,8,2,3000000,3,4,1,1,,3,0
9,2,2,2500000,3,4,1,1,,3,0
7,1,2,2000000,4,4,1,1,,3,0
9,9,2,2500000,1,1,1,1,,3,0
9,15,2,2600000,1,1,1,1,,3,0
9,1,6,1000000,4,1,1,1,,3,0
9,2,6,1100000,4,1,1,1,14,3,0
9,2,2,1400000,4,1,1,1,,2,1
9,0,6,1000000,4,1,1,1,,2,1
9,9,2,2300000,3,1,1,1,,3,0
2,16,1,5000000,1,1,1,1,3,3,0
9,9,6,160000,4,1,1,1,,2,1
9,0,6,1300000,4,1,1,1,,3,0
7,20,2,2800000,4,1,1,1,,3,0
9,4,6,1000000,4,1,1,1,,3,0
9,10,2,2500000,4,1,1,1,14,3,0
5,1,2,2000000,4,2,1,1,,3,0
2,16,1,3000000,1,1,1,1,1,3,0
9,0,2,2400000,4,1,1,1,,3,0
1,2,1,12000000,2,2,1,1,1,3,0
7,3,2,1500000,4,1,1,1,,3,0
9,0,2,1000000,4,1,1,1,,2,1
8,1,2,1000000,4,1,1,1,,3,0
8,1,2,1000000,4,1,1,1,,3,0
8,17,2,4700000,3,4,1,1,,3,0
5,1,2,2000000,3,4,1,1,,3,0
6,0,2,3000000,3,1,1,1,,3,0
8,15,2,3200000,1,1,1,1,,3,0
1,2,2,5000000,4,1,1,1,,3,0
9,10,2,2500000,4,1,1,1,,3,0
2,22,1,4500000,1,2,1,1,3,3,0
8,15,2,1200000,4,1,1,1,,2,1
3,13,2,1000000,4,3,1,1,,2,1
8,0,2,4000000,3,1,1,1,,3,0
2,18,1,2400000,1,1,1,1,3,3,0
9,8,6,650000,4,1,1,1,,3,0
2,4,1,2500000,1,1,1,1,3,3,0
2,16,1,4000000,1,2,1,1,5,3,0
6,15,2,3500000,4,1,1,1,,3,0
7,0,2,2560000,4,1,1,1,,3,0
8,25,2,4500000,4,1,1,1,,3,0
6,4,2,1200000,4,1,1,1,,2,1
8,7,1,1000000,3,2,1,1,1,3,0
2,12,1,4900000,1,1,1,1,1,3,0
9,7,2,2200000,4,1,1,1,,3,0
7,0,2,1200000,4,1,1,1,,3,0
9,0,2,1400000,4,1,1,1,,2,1
2,18,1,2550000,1,1,1,1,3,3,0
2,21,1,4750000,1,1,1,1,2,3,0
8,3,2,2400000,4,1,1,1,,3,0
7,12,2,2000000,4,1,1,1,3,3,0
2,4,1,4870000,1,2,1,1,1,3,0
8,6,2,3500000,4,2,1,1,,3,0
9,12,2,2300000,1,1,1,1,,3,0
7,14,2,2400000,4,1,1,1,,3,0
9,2,2,1200000,4,1,1,1,,2,1
9,1,2,1600000,4,1,1,1,,2,1
5,0,2,1200000,4,1,1,1,,2,1
2,27,1,10132000,1,2,1,1,1,3,0
1,22,1,6500000,1,2,1,1,1,3,0
9,12,1,5000000,1,1,1,1,1,3,0
2,2,1,2200000,3,2,1,1,7,3,0
3,3,1,3400000,3,2,1,1,14,3,0
3,4,1,2800000,3,2,1,1,7,3,0
6,0,2,2080000,4,2,1,1,,3,0
2,4,1,2803878,1,2,1,1,1,3,0
9,2,6,800000,4,2,1,1,,3,0
2,6,1,3318182,2,2,1,1,1,3,0
6,0,2,1200000,4,2,1,1,,2,1
9,20,6,1000000,4,2,1,1,,2,1
2,7,1,5000000,1,2,1,1,10,3,0
3,2,1,2184000,1,2,1,1,1,3,0
2,25,1,5730000,1,2,1,1,3,3,0
2,15,1,2370000,1,2,1,1,1,3,0
3,16,1,2200000,1,1,1,1,14,3,0
5,4,6,2500000,4,3,1,1,,3,0
5,1,2,840000,4,3,1,1,14,3,0
8,6,2,2500000,4,2,1,1,1,3,0
2,15,1,2800000,1,2,1,1,1,3,0
2,17,1,7200000,1,2,1,1,1,3,0
2,0,1,7800000,1,3,1,1,10,3,0
7,11,2,2000000,4,2,1,1,14,3,0
2,2,1,2200000,3,3,1,1,1,3,0
5,2,2,2200000,1,1,1,1,,3,0
5,0,2,700000,4,1,1,1,,3,0
5,18,1,6000000,1,3,1,1,6,3,0
2,25,1,2500000,1,2,1,1,1,3,0
8,0,2,2000000,4,2,1,1,7,3,0
9,1,6,1100000,4,1,1,1,,3,0
7,8,2,800000,4,1,1,1,,3,0
1,7,2,2300000,1,1,1,1,1,3,0
9,10,6,1200000,4,1,1,1,,3,0
7,12,2,2160000,4,1,1,1,,3,0
9,2,6,800000,4,2,1,1,,3,0
8,4,2,2000000,1,2,1,1,14,3,0
7,20,2,3000000,4,1,1,1,,3,0
9,6,7,2000000,4,2,1,1,,3,0
2,5,1,3500000,1,1,1,1,1,3,0
3,8,1,2500000,3,2,1,1,1,3,0
5,0,2,1400000,4,1,1,1,,3,0
9,2,6,600000,4,1,1,1,,3,0
7,10,2,2000000,4,2,1,1,,3,0
9,8,2,1280000,4,1,1,1,,3,0
9,0,2,1200000,4,1,1,1,,2,1
9,7,6,800000,4,1,1,1,,2,1
9,0,2,400000,4,2,1,1,,2,1
5,0,6,1500000,4,2,1,1,,3,0
9,0,2,320000,4,1,1,1,,2,1
8,0,2,1600000,4,1,1,1,,3,0
1,0,2,5200000,1,2,1,1,,3,0
9,32,2,1600000,4,1,1,1,,2,1
8,18,2,3000000,4,1,1,1,,3,0
4,0,2,1000000,4,1,1,1,,3,0
5,15,1,4000000,1,2,1,1,6,3,0
9,2,6,840000,4,1,1,1,,3,0
9,0,2,1960000,4,1,1,1,,3,0
9,1,2,2600000,4,2,1,1,,3,0
5,2,1,3500000,1,1,1,1,6,3,0
9,10,2,2600000,4,2,1,1,,2,1
5,12,1,5000000,1,1,1,1,6,3,0
2,25,1,3700000,1,1,1,1,3,3,0
2,7,1,4000000,1,2,1,1,3,3,0
9,32,6,400000,4,2,1,1,,3,0
5,0,6,400000,4,2,1,1,,3,0
3,3,2,2500000,1,1,1,1,1,3,0
7,9,2,3000000,4,1,1,1,,3,0
9,9,2,2500000,3,1,1,1,,3,0
6,16,2,750000,4,1,1,1,,2,1
7,8,2,2600000,4,1,1,1,,3,0
2,15,1,2528000,1,2,1,1,5,3,0
2,11,1,3100000,3,2,1,1,7,3,0
9,20,6,1200000,4,2,1,1,,3,0
9,9,6,500000,4,2,1,1,,2,1
6,4,2,780000,4,1,1,1,,2,1
2,5,1,700000,1,2,1,1,4,3,0
2,16,1,5000000,1,2,1,1,2,3,0
1,8,1,5000000,3,2,1,1,1,3,0
2,25,1,5000000,1,2,1,1,5,3,0
1,21,1,5000000,1,2,1,1,1,3,0
2,15,1,7000000,1,2,1,1,1,3,0
9,5,2,1500000,4,1,1,1,,2,1
9,5,6,900000,4,1,1,1,,3,0
8,1,2,2600000,4,2,1,1,,3,0
7,3,2,2600000,4,1,1,1,,3,0
9,4,2,3500000,1,1,1,1,,3,0
8,9,2,4300000,1,2,1,1,,3,0
2,12,1,2600000,1,2,1,1,1,3,0
9,0,6,600000,4,1,1,1,,3,0
9,2,2,600000,4,1,1,1,,3,0
8,8,2,2120000,4,1,1,1,,3,0
9,0,2,1480000,4,4,1,1,,2,1
9,0,2,450000,4,4,1,1,,2,1
9,2,6,720000,4,4,1,1,,3,0
1,20,1,3500000,1,3,1,1,1,3,0
5,12,2,2500000,4,4,1,1,,3,0
6,5,2,2100000,1,1,1,1,,3,0
4,6,2,3100000,1,2,1,1,,3,0
2,15,1,5100000,1,2,1,1,1,3,0
2,5,1,4600000,1,2,1,1,1,3,0
6,9,2,1400000,3,1,1,1,,3,0
9,3,6,300000,4,2,1,1,,2,1
7,3,2,2000000,4,1,1,1,,2,1
8,12,2,4500000,4,1,1,1,1,3,0
2,2,1,2300000,3,1,1,1,1,3,0
2,20,1,4500000,1,2,1,1,1,3,0
8,0,2,2000000,4,1,1,1,,3,0
9,3,6,400000,4,2,1,1,,3,0
9,16,6,600000,4,1,1,1,,3,0
2,1,1,5800000,1,1,1,1,1,3,0
2,14,1,3800000,1,1,1,1,1,3,0
3,2,2,2000000,4,2,1,1,1,3,0
2,1,2,750000,4,1,1,1,14,3,0
7,0,2,500000,4,1,1,1,,2,1
9,0,6,400000,4,1,1,1,,2,1
7,2,2,1500000,1,1,1,1,,3,0
9,7,2,1200000,4,1,1,1,,2,1
8,3,2,2400000,4,1,1,1,,3,0
9,0,2,1400000,4,1,1,1,,3,0
9,7,2,2200000,4,1,1,1,,3,0
9,1,2,2200000,4,1,1,1,,3,0
7,2,2,2800000,4,1,1,1,,3,0
9,0,2,2200000,4,1,1,1,,3,0
7,15,2,3000000,4,2,1,1,,3,0
7,20,2,3120000,4,1,1,1,,3,0
9,0,2,2000000,4,1,1,1,,3,0
9,4,2,1600000,4,1,1,1,,3,0
9,1,2,2100000,4,1,1,1,,3,0
8,20,2,2800000,1,1,1,1,,3,0
5,1,2,1000000,4,1,1,1,,2,1
3,7,2,3500000,2,3,1,1,14,3,0
9,0,6,1900000,4,1,1,1,,3,0
2,7,1,5400000,1,1,1,1,4,3,0
2,4,1,5000000,1,1,1,1,4,3,0
8,1,2,2800000,4,2,1,1,,3,0
2,20,1,5200000,1,2,1,1,1,3,0
2,15,1,2700000,1,1,1,1,1,3,0
5,15,1,3456000,1,2,1,1,1,3,0
9,30,2,2000000,4,1,1,1,,3,0
9,3,6,1100000,4,1,1,1,,2,1
7,16,2,2200000,4,1,1,1,,3,0
3,1,1,1200000,3,2,1,1,10,3,0
7,1,2,4800000,4,1,1,1,,3,0
3,1,1,1500000,3,1,1,1,1,3,0
5,14,1,4000000,1,1,1,1,6,3,0
9,16,2,1000000,4,1,1,1,,3,0
9,12,2,1000000,4,1,1,1,,3,0
9,16,2,1600000,4,1,1,1,,3,0
9,13,2,1600000,4,1,1,1,,3,0
9,14,2,1600000,4,1,1,1,,3,0
9,5,2,450000,4,1,1,1,,2,1
2,2,1,5500000,1,1,1,1,3,3,0
2,0,1,2800000,1,1,1,1,1,3,0
2,12,1,5000000,1,1,1,1,3,3,0
8,2,1,1800000,3,2,1,1,,3,0
6,2,2,1000000,4,1,1,1,,3,0
5,0,6,300000,4,1,1,1,,3,0
9,6,2,1600000,4,1,1,1,,3,0
9,2,2,500000,4,2,1,1,,2,1
2,15,1,3500000,1,2,1,1,3,3,0
2,17,1,3000000,1,2,1,1,3,3,0
9,4,6,500000,4,1,1,1,,2,1
8,20,2,4000000,1,2,1,1,,3,0
9,9,6,600000,4,1,1,1,,2,1
2,8,1,2800000,1,2,1,1,4,3,0
2,24,1,1500000,1,3,1,1,5,3,0
9,0,2,200000,4,2,1,1,,1,1
2,26,1,4200000,1,2,1,1,5,3,0
9,6,2,1600000,4,1,1,1,,3,0
6,1,2,700000,3,1,1,1,,3,0
9,0,2,400000,4,2,1,1,,3,0
9,0,2,2000000,4,2,1,1,,3,0
5,1,6,400000,4,1,1,1,,2,1
9,15,2,4000000,4,1,1,1,,3,0
3,6,1,2550000,3,1,1,1,7,3,0
5,11,1,5000000,1,1,1,1,6,3,0
5,2,1,4000000,1,2,1,1,6,3,0
1,7,1,3000000,3,2,1,1,1,3,0
2,4,1,3200000,3,2,1,1,1,3,0
9,16,2,800000,4,1,1,1,,2,1
9,28,6,800000,4,1,1,1,,3,0
9,12,6,800000,4,1,1,1,,2,1
9,2,2,1000000,4,1,1,1,,2,1
9,2,2,1000000,4,1,1,1,,2,1
9,3,2,1600000,4,1,1,1,,3,0
2,5,1,3841000,1,3,1,1,2,3,0
9,2,2,1200000,1,1,2,1,,3,0
2,30,1,3500000,1,1,1,1,3,3,0
9,4,6,600000,4,1,1,1,,3,0
7,2,2,1600000,4,1,1,1,,3,0
9,3,6,1500000,4,1,1,1,,3,0
9,1,6,800000,4,1,1,1,,3,0
5,6,2,2000000,3,2,1,1,1,3,0
7,25,2,3200000,4,2,1,1,,3,0
7,11,2,2000000,4,1,1,1,,3,0
7,2,2,1800000,4,2,1,1,,3,0
9,13,6,1400000,4,2,1,1,,3,0
5,10,2,2500000,1,2,1,1,,3,0
8,4,2,2160000,3,2,1,1,,3,0
3,3,1,2500000,3,2,1,1,1,3,0
5,8,2,1500000,4,2,1,1,,3,0
2,5,1,2800000,1,2,1,1,1,3,0
5,5,2,3000000,1,2,1,1,1,3,0
1,12,2,2000000,1,3,1,1,14,3,0
9,0,6,600000,4,1,1,1,,2,1
3,18,2,2688000,1,3,1,1,,3,0
5,2,2,560000,4,3,1,1,14,3,0
5,5,2,2500000,4,2,1,1,14,3,0
4,6,2,3000000,1,2,1,1,1,3,0
8,8,1,2500000,3,2,1,1,,3,0
2,4,2,5000000,1,2,1,1,10,3,0
1,2,2,2500000,1,2,1,1,1,3,0
9,14,2,1600000,4,1,1,1,14,3,0
3,2,2,0,1,2,1,1,1,3,0
1,15,1,5500000,1,2,1,1,1,3,0
5,3,2,2000000,4,1,1,1,7,3,0
3,9,1,2300000,1,1,1,1,1,3,0
3,3,2,500000,4,2,1,1,14,3,0
9,0,2,720000,4,1,1,1,,2,1
7,12,2,2000000,4,2,1,1,,3,0
7,2,2,1600000,4,1,1,1,,2,1
7,10,2,2000000,4,2,1,1,,3,0
8,19,2,3000000,4,1,1,1,,3,0
7,7,2,1600000,4,1,1,1,,3,0
7,7,2,2500000,4,1,1,1,,3,0
3,5,2,1200000,4,2,1,1,,3,0
2,10,1,7000000,3,3,1,1,10,3,0
2,2,1,3500000,3,3,1,1,1,3,0
9,12,6,800000,4,1,1,1,,3,0
5,10,1,5500000,1,2,1,1,6,3,0
5,6,2,1000000,4,2,1,1,14,3,0
8,13,2,2550000,4,1,1,1,,3,0
7,10,2,1900000,4,2,1,1,14,3,0
7,27,2,2500000,4,2,1,1,,3,0
9,10,6,800000,4,1,1,1,,3,0
7,5,2,2000000,4,1,1,1,,3,0
7,3,2,2000000,4,1,1,1,,3,0
5,2,2,1200000,4,3,1,1,,3,0
7,16,2,2600000,4,1,1,1,,3,0
9,8,6,1000000,4,3,1,1,,3,0
5,1,6,700000,4,2,1,1,,3,0
7,2,2,1500000,4,1,1,1,,3,0
4,8,2,2500000,4,2,1,1,1,3,0
8,25,2,4000000,1,2,1,1,,3,0
6,0,2,1500000,4,2,1,1,,3,0
5,0,2,650000,4,1,1,1,,3,0
8,0,2,3000000,4,2,1,1,,3,0
5,3,1,800000,4,2,1,1,,3,0
7,3,2,1200000,4,1,1,1,,3,0
7,6,2,1400000,4,2,1,1,,3,0
9,0,2,2000000,4,2,1,1,,3,0
9,0,1,800000,4,3,1,1,,3,0
9,15,2,1800000,4,1,1,1,,3,0
9,1,2,1200000,4,1,1,1,,3,0
8,7,2,3700000,2,1,1,1,14,3,0
9,1,2,2340000,4,1,1,1,,3,0
9,5,2,1760000,4,1,1,1,,3,0
9,6,2,1500000,3,2,1,1,,2,1
9,5,6,450000,4,2,1,1,,2,1
3,13,1,4800000,1,2,1,1,1,3,0
5,16,1,7950000,1,2,1,1,1,3,0
2,9,1,5500000,1,2,1,1,4,3,0
8,14,1,2765850,1,1,1,1,,3,0
7,20,2,2400000,4,1,1,1,,3,0
1,22,1,5000000,1,1,1,1,3,3,0
2,22,1,5600000,1,1,1,1,3,3,0
2,20,1,5400000,1,1,1,1,3,3,0
6,7,2,500000,4,1,1,1,,2,1
7,5,2,1840000,4,1,1,1,,3,0
7,1,2,2000000,4,1,1,1,,3,0
9,11,6,400000,4,1,1,1,,2,1
5,8,6,600000,4,1,2,1,,3,0
9,32,6,1500000,4,1,1,1,,3,0
9,0,6,350000,4,1,1,1,,2,1
6,1,2,1000000,4,1,1,1,,2,1
2,20,1,5703774,1,1,1,1,3,3,0
5,2,2,1400000,4,1,1,1,,3,0
7,7,2,1920000,4,1,1,1,,3,0
2,23,1,3000000,1,3,1,1,1,3,0
2,23,1,6900000,1,2,1,1,3,3,0
3,3,1,2289000,3,3,1,1,14,3,0
2,5,1,4500000,1,3,1,1,1,3,0
2,7,2,4000000,1,2,1,1,1,3,0
8,9,2,3500000,4,2,1,1,,3,0
2,5,1,3000000,1,3,1,1,10,3,0
5,7,2,800000,4,2,1,1,,3,0
2,24,1,2246500,1,2,1,1,2,3,0
9,20,2,1600000,4,1,1,1,,2,1
9,10,2,1275000,4,1,2,1,,3,0
6,10,2,900000,4,1,1,1,,3,0
9,5,2,952000,4,1,1,1,,3,0
9,7,2,1500000,4,1,1,1,,3,0
6,6,2,1500000,4,1,2,1,,2,1
9,10,2,750000,4,1,1,1,,1,1
2,2,1,5300000,1,1,1,1,1,3,0
9,5,2,2080000,4,2,1,1,,3,0
9,15,6,1000000,4,1,1,1,,2,1
6,2,2,250000,4,2,1,1,,3,0
9,10,6,250000,4,3,1,1,,1,1
6,5,2,1500000,4,4,1,1,,3,0
6,2,2,1000000,4,4,1,1,,3,0
2,1,2,3000000,4,2,1,1,1,3,0
6,6,2,2500000,4,1,1,1,,3,0
9,8,6,640000,4,1,1,1,,3,0
6,7,2,1200000,4,1,1,1,,3,0
9,2,2,3500000,3,1,1,1,,3,0
2,10,1,3500000,1,1,1,1,10,3,0
9,0,2,1200000,4,1,1,1,,3,0
9,5,2,1000000,4,1,1,1,,2,1
9,3,6,900000,4,1,1,1,,3,0
8,0,2,2500000,4,1,1,1,,3,0
2,18,1,5600000,1,1,1,1,3,3,0
8,11,2,2685300,1,2,1,1,,3,0
9,5,2,2566000,1,2,1,1,,3,0
2,6,1,1820000,1,2,1,1,10,3,0
7,8,2,2400000,4,2,1,1,,3,0
3,5,2,4326500,1,2,1,1,,3,0
1,1,2,3500000,4,4,1,1,,3,0
8,15,2,2500000,4,4,2,1,,3,0
5,4,2,2400000,4,2,1,1,1,3,0
4,0,2,1500000,4,2,1,1,,3,0
3,24,2,800000,1,2,1,1,7,3,0
5,20,2,1000000,4,2,1,1,,3,0
6,28,2,240000,4,1,2,1,,3,0
7,0,2,1000000,4,2,1,1,,2,1
2,24,1,6000000,1,2,1,1,3,3,0
9,16,6,400000,4,1,1,1,,3,0
6,0,2,2000000,4,1,1,1,,3,0
9,6,2,2573000,3,3,1,1,,3,0
3,9,1,3300000,2,1,1,1,10,3,0
3,11,1,2317048,1,1,1,1,10,3,0
5,3,2,2000000,4,1,1,1,10,3,0
2,3,2,2000000,4,1,1,1,10,3,0
7,15,2,2440000,1,1,1,1,,3,0
2,19,1,2355000,1,3,1,1,5,3,0
9,0,6,360000,4,3,1,1,,3,0
2,5,1,2700000,1,2,1,1,1,3,0
7,0,2,1600000,4,2,1,1,14,2,1
9,0,2,1400000,4,1,1,1,,3,0
2,8,1,1500000,1,2,1,1,1,3,0
3,15,1,2851887,1,2,1,1,1,3,0
2,9,1,3354684,1,2,1,1,1,3,0
8,14,2,2600000,4,2,1,1,,3,0
1,2,2,2400000,1,2,1,1,1,3,0
2,15,1,4200000,1,3,1,1,1,3,0
2,3,1,1400000,1,2,1,1,5,3,0
2,2,1,2300000,1,2,1,1,1,3,0
7,0,2,1400000,4,2,1,1,,2,1
7,5,2,3120000,4,2,1,1,,3,0
9,0,6,300000,4,1,1,1,,2,1
7,0,2,2000000,1,1,1,1,,3,0
5,2,2,1400000,4,2,1,1,,3,0
2,2,1,4165000,3,3,1,1,10,3,0
6,30,2,1920000,4,1,1,1,,3,0
8,3,2,2250000,4,3,1,1,,3,0
5,0,2,600000,4,3,1,1,,3,0
9,20,2,1600000,4,1,1,1,,3,0
9,10,6,500000,4,1,1,1,14,3,0
6,10,2,1450000,4,1,1,1,,2,1
8,10,2,3500000,4,1,1,1,14,3,0
7,20,2,3000000,1,1,1,1,,3,0
2,25,1,4500000,1,1,1,1,3,3,0
9,19,6,300000,4,2,1,1,,2,1
2,29,1,5500000,1,2,1,1,1,3,0
2,21,1,2851887,1,2,1,1,5,3,0
2,25,1,6179000,1,2,1,1,5,3,0
2,26,1,5425000,1,2,1,1,5,3,0
4,0,1,2500000,2,3,1,1,1,3,0
9,20,6,700000,4,1,1,1,,3,0
9,1,6,500000,4,1,1,1,,2,1
5,13,1,5000000,1,1,1,1,6,3,0
9,9,6,600000,4,1,1,1,,3,0
7,11,2,2600000,4,2,1,1,,2,1
6,9,2,1000000,4,1,1,1,,3,0
5,0,2,400000,4,1,1,1,,2,1
9,3,6,700000,4,1,1,1,,1,1
10,8,1,5000000,1,2,1,1,6,3,0
6,15,2,1440000,4,1,1,1,,3,0
9,1,6,500000,4,1,1,1,,3,0
9,18,2,800000,4,1,1,1,,2,1
7,6,2,1360000,4,1,1,1,,2,1
9,1,6,500000,4,1,1,1,,2,1
9,8,6,2600000,4,1,1,1,,2,1
2,23,1,4000000,1,2,1,1,5,3,0
2,2,1,2400000,1,1,1,1,1,3,0
9,3,6,600000,4,2,1,1,,3,0
9,0,2,1200000,4,2,1,1,,3,0
9,3,6,1400000,4,3,1,1,,2,1
9,4,2,1800000,4,1,1,1,,3,0
7,6,2,2000000,3,1,1,1,,3,0
7,2,2,1600000,4,1,1,1,,3,0
7,2,2,2400000,4,1,1,1,,3,0
5,22,6,1200000,4,2,1,1,,3,0
5,5,2,2000000,1,1,1,1,,3,0
1,1,2,1600000,4,2,1,1,14,3,0
2,1,2,1800000,3,2,1,1,1,3,0
